"Subscription";"SubscriptionId";"SubscriptionMGpath";"Provider";"State"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Automation";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AVS";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AWSConnector";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureActiveDirectory";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureArcData";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureBusinessContinuity";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureDataTransfer";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureFleet";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureImageTestingForLinux";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureLargeInstance";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzurePlaywrightService";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureResilienceManagement";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureScan";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureSphere";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureStack";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureStackHCI";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.AzureTerraform";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BackupSolutions";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BareMetal";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BareMetalInfrastructure";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Batch";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Billing";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BillingBenefits";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Bing";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BlockchainTokens";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Blueprint";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.BotService";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Cache";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Capacity";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Carbon";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Cdn";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CertificateRegistration";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ChangeSafety";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Chaos";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ClassicCompute";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ClassicInfrastructureMigrate";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ClassicNetwork";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ClassicStorage";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ClassicSubscription";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CleanRoom";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CloudDevicePlatform";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CloudHealth";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CloudShell";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CloudTest";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CodeSigning";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CognitiveServices";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Commerce";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Communication";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Community";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Compute";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ComputeBulkActions";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ComputeLimit";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ComputeSchedule";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ConfidentialLedger";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Confluent";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ConnectedCache";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ConnectedCredentials";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"microsoft.connectedopenstack";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ConnectedVehicle";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ConnectedVMwarevSphere";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Consumption";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ContainerInstance";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ContainerRegistry";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.ContainerService";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CostManagement";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CostManagementExports";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CustomerLockbox";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.CustomProviders";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.D365CustomerInsights";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Dashboard";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DatabaseFleetManager";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DatabaseWatcher";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataBox";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataBoxEdge";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Databricks";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Datadog";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataFactory";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataLakeAnalytics";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataLakeStore";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataMigration";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataProtection";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataReplication";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DataShare";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DBforMariaDB";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DBforMySQL";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DBforPostgreSQL";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DependencyMap";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DesktopVirtualization";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DevCenter";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DevelopmentWindows365";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DevHub";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DeviceOnboarding";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DeviceRegistry";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Devices";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DeviceUpdate";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DevOpsInfrastructure";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DevTestLab";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DigitalTwins";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DirectoryStore";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.Discovery";"NotRegistered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DocumentDB";"Registered"
"azr-mge-dev-sub-05";"dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"54d665dd-30f1-45c5-a8d5-d6ffcdb518f9/alz/platform/security/dee9fea3-65b6-45ad-8b44-f38b05c31fa9";"Microsoft.DomainRegistration";"NotRegistered"
